unixtime,temp,oxy
1727299140,13.691,8.956
1727299740,13.787,8.901
1727300340,13.865,8.853
1727300940,13.874,8.666
1727301540,13.908,8.582
1727302140,13.926,8.522
1727302740,13.978,8.468
1727303340,14.004,8.437
1727303940,14.056,8.387
1727304540,14.048,8.3
1727305140,13.978,8.235
1727305740,13.952,8.183
1727306340,13.961,8.142
1727306940,13.969,8.129
1727307540,13.969,8.105
1727308140,13.978,8.075
1727308740,14.004,8.052
1727309340,13.987,8.034
1727309940,13.987,8.007
1727310540,13.961,7.986
1727311140,13.935,7.97
1727311740,13.917,7.94
1727312340,13.839,7.922
1727312940,13.769,7.897
1727313540,13.673,7.876
1727314140,13.595,7.847
1727314740,13.49,7.832
1727315340,13.394,7.817
1727315940,13.262,7.829
1727316540,13.157,7.818
1727317140,13.061,7.825
1727317740,12.929,7.826
1727318340,12.779,7.857
1727318940,12.682,7.873
1727319540,12.568,7.892
1727320140,12.479,7.903
1727320740,12.364,7.924
1727321340,12.276,7.94
1727321940,12.16,7.961
1727322540,12.054,7.985
1727323140,11.974,7.985
1727323740,11.849,8.02
1727324340,11.76,8.037
1727324940,11.644,8.07
1727325540,11.518,8.092
1727326140,11.411,8.114
1727326740,11.312,8.161
1727327340,11.177,8.18
1727327940,11.087,8.205
1727328540,10.934,8.233
1727329140,10.853,8.246
1727329740,10.717,8.263
1727330340,10.617,8.303
1727330940,10.5,8.323
1727331540,10.39,8.359
1727332140,10.309,8.366
1727332740,10.181,8.397
1727333340,10.126,8.407
1727333940,10.016,8.444
1727334540,9.943,8.466
1727335140,9.852,8.481
1727335740,9.787,8.491
1727336340,9.686,8.511
1727336940,9.604,8.534
1727337540,9.502,8.553
1727338140,9.41,8.586
1727338740,9.318,8.608
1727339340,9.225,8.619
1727339940,9.16,8.638
1727340540,9.058,8.654
1727341140,8.975,8.673
1727341740,8.863,8.7
1727342340,8.798,8.718
1727342940,8.732,8.734
1727343540,8.658,8.759
1727344140,8.564,8.775
1727344740,8.508,8.794
1727345340,8.442,8.784
1727345940,8.311,8.841
1727346540,8.273,8.829
1727347140,8.179,8.857
1727347740,8.085,8.894
1727348340,8.009,8.923
1727348940,7.943,8.922
1727349540,7.858,8.942
1727350140,7.773,8.974
1727350740,7.725,8.983
1727351340,7.63,9.008
1727351940,7.554,9.021
1727352540,7.497,9.038
1727353140,7.421,9.055
1727353740,7.344,9.078
1727354340,7.268,9.095
1727354940,7.182,9.12
1727355540,7.134,9.122
1727356140,7.009,9.168
1727356740,6.961,9.185
1727357340,6.894,9.222
1727357940,6.807,9.259
1727358540,6.759,9.29
1727359140,6.672,9.359
1727359740,6.633,9.422
1727360340,6.594,9.518
1727360940,6.575,9.551
1727361540,6.526,9.594
1727362140,6.497,9.624
1727362740,6.488,9.7
1727363340,6.478,9.777
1727363940,6.517,9.838
1727364540,6.546,9.902
1727365140,6.614,9.967
1727365740,6.749,9.971
1727366340,6.816,9.982
1727366940,6.894,9.995
1727367540,6.98,10.004
1727368140,7.019,10.045
1727368740,7.134,10.031
1727369340,7.211,10.004
1727369940,7.278,10.018
1727370540,7.411,10.009
1727371140,7.621,10.032
1727371740,7.792,10.028
1727372340,8,10.015
1727372940,8.245,10.023
1727373540,8.517,10.049
1727374140,8.788,10.023
1727374740,9.002,9.975
1727375340,9.234,9.978
1727375940,9.493,9.934
1727376540,9.723,9.867
1727377140,9.943,9.842
1727377740,10.154,9.803
1727378340,10.418,9.785
1727378940,10.599,9.72
1727379540,10.808,9.656
1727380140,10.979,9.638
1727380740,11.177,9.559
1727381340,11.375,9.52
1727381940,11.599,9.508
1727382540,11.786,9.469
1727383140,11.956,9.43
1727383740,12.151,9.35
1727384340,12.329,9.293
1727384940,12.444,9.23
1727385540,12.532,9.206
1727386140,12.665,9.127
1727386740,12.753,9.081
1727387340,12.788,8.939
1727387940,12.841,8.865
1727388540,12.867,8.81
1727389140,12.885,8.785
1727389740,12.911,8.764
1727390340,12.982,8.704
1727390940,12.938,8.639
1727391540,12.876,8.547
1727392140,12.876,8.496
1727392740,12.85,8.457
1727393340,12.859,8.429
1727393940,12.894,8.406
1727394540,12.92,8.377
1727395140,12.92,8.357
1727395740,12.903,8.34
1727396340,12.911,8.314
1727396940,12.894,8.279
1727397540,12.841,8.269
1727398140,12.797,8.243
1727398740,12.753,8.211
1727399340,12.673,8.166
1727399940,12.603,8.144
1727400540,12.523,8.123
1727401140,12.461,8.09
1727401740,12.391,8.063
1727402340,12.267,8.073
1727402940,12.187,8.078
1727403540,12.098,8.083
1727404140,12.009,8.078
1727404740,11.92,8.094
1727405340,11.831,8.112
1727405940,11.733,8.126
1727406540,11.652,8.126
1727407140,11.572,8.146
1727407740,11.482,8.162
1727408340,11.366,8.181
1727408940,11.285,8.198
1727409540,11.204,8.233
1727410140,11.096,8.254
1727410740,10.988,8.276
1727411340,10.907,8.283
1727411940,10.808,8.318
1727412540,10.69,8.341
1727413140,10.572,8.371
1727413740,10.454,8.403
1727414340,10.363,8.416
1727414940,10.254,8.442
1727415540,10.154,8.46
1727416140,10.053,8.492
1727416740,9.934,8.515
1727417340,9.833,8.548
1727417940,9.714,8.573
1727418540,9.622,8.6
1727419140,9.548,8.623
1727419740,9.465,8.629
1727420340,9.401,8.642
1727420940,9.308,8.663
1727421540,9.207,8.683
1727422140,9.123,8.714
1727422740,9.04,8.73
1727423340,8.956,8.758
1727423940,8.854,8.773
1727424540,8.76,8.8
1727425140,8.695,8.814
1727425740,8.602,8.843
1727426340,8.527,8.858
1727426940,8.433,8.885
1727427540,8.358,8.896
1727428140,8.292,8.92
1727428740,8.198,8.945
1727429340,8.113,8.96
1727429940,8,8.983
1727430540,7.962,8.987
1727431140,7.858,9.02
1727431740,7.773,9.044
1727432340,7.687,9.062
1727432940,7.63,9.069
1727433540,7.526,9.107
1727434140,7.449,9.121
1727434740,7.373,9.137
1727435340,7.306,9.16
1727435940,7.22,9.184
1727436540,7.143,9.202
1727437140,7.057,9.231
1727437740,6.99,9.237
1727438340,6.922,9.259
1727438940,6.826,9.283
1727439540,6.739,9.311
1727440140,6.701,9.316
1727440740,6.614,9.341
1727441340,6.497,9.375
1727441940,6.458,9.382
1727442540,6.371,9.405
1727443140,6.283,9.432
1727443740,6.206,9.472
1727444340,6.127,9.516
1727444940,6.069,9.542
1727445540,5.991,9.591
1727446140,5.932,9.639
1727446740,5.873,9.684
1727447340,5.794,9.727
1727447940,5.735,9.76
1727448540,5.676,9.816
1727449140,5.666,9.831
1727449740,5.617,9.883
1727450340,5.568,9.927
1727450940,5.568,9.966
1727451540,5.627,10.044
1727452140,5.755,10.102
1727452740,5.863,10.133
1727453340,5.991,10.153
1727453940,6.127,10.172
1727454540,6.303,10.191
1727455140,6.449,10.244
1727455740,6.672,10.222
1727456340,6.874,10.192
1727456940,7.115,10.211
1727457540,7.354,10.215
1727458140,7.583,10.172
1727458740,7.83,10.165
1727459340,8.066,10.155
1727459940,8.367,10.148
1727460540,8.62,10.123
1727461140,8.854,10.07
1727461740,9.114,10.062
1727462340,9.401,10.013
1727462940,9.65,9.926
1727463540,9.888,9.9
1727464140,10.144,9.848
1727464740,10.39,9.835
1727465340,10.627,9.772
1727465940,10.844,9.677
1727466540,11.042,9.673
1727467140,11.276,9.588
1727467740,11.474,9.545
1727468340,11.679,9.518
1727468940,11.893,9.461
1727469540,12.062,9.403
1727470140,12.231,9.348
1727470740,12.408,9.333
1727471340,12.568,9.247
1727471940,12.709,9.186
1727472540,12.788,9.121
1727473140,12.876,8.981
1727473740,12.911,8.867
1727474340,12.982,8.8
1727474940,13.061,8.744
1727475540,13.131,8.694
1727476140,13.227,8.642
1727476740,13.254,8.574
1727477340,13.227,8.496
1727477940,13.201,8.432
1727478540,13.175,8.388
1727479140,13.184,8.364
1727479740,13.201,8.34
1727480340,13.236,8.311
1727480940,13.21,8.292
1727481540,13.227,8.251
1727482140,13.184,8.257
1727482740,13.184,8.226
1727483340,13.157,8.207
1727483940,13.113,8.179
1727484540,13.07,8.162
1727485140,13.017,8.142
1727485740,12.938,8.119
1727486340,12.885,8.086
1727486940,12.806,8.064
1727487540,12.7,8.061
1727488140,12.621,8.034
1727488740,12.515,8.037
1727489340,12.426,8.037
1727489940,12.32,8.05
1727490540,12.231,8.046
1727491140,12.134,8.062
1727491740,12.045,8.077
1727492340,11.947,8.082
1727492940,11.867,8.106
1727493540,11.769,8.122
1727494140,11.67,8.138
1727494740,11.59,8.154
1727495340,11.482,8.177
1727495940,11.375,8.204
1727496540,11.276,8.233
1727497140,11.159,8.245
1727497740,11.033,8.267
1727498340,10.907,8.301
1727498940,10.79,8.338
1727499540,10.663,8.368
1727500140,10.563,8.387
1727500740,10.4,8.426
1727501340,10.309,8.45
1727501940,10.163,8.487
1727502540,10.044,8.506
1727503140,9.916,8.548
1727503740,9.824,8.548
1727504340,9.705,8.565
1727504940,9.604,8.599
1727505540,9.475,8.64
1727506140,9.392,8.649
1727506740,9.281,8.68
1727507340,9.169,8.713
1727507940,9.105,8.723
1727508540,8.984,8.749
1727509140,8.882,8.777
1727509740,8.779,8.802
1727510340,8.658,8.83
1727510940,8.574,8.843
1727511540,8.48,8.873
1727512140,8.358,8.899
1727512740,8.255,8.92
1727513340,8.17,8.96
1727513940,8.057,8.974
1727514540,7.943,8.999
1727515140,7.849,9.041
1727515740,7.773,9.038
1727516340,7.687,9.061
1727516940,7.573,9.092
1727517540,7.497,9.112
1727518140,7.411,9.136
1727518740,7.335,9.153
1727519340,7.239,9.183
1727519940,7.172,9.181
1727520540,7.047,9.232
1727521140,6.98,9.24
1727521740,6.884,9.262
1727522340,6.807,9.279
1727522940,6.701,9.321
1727523540,6.614,9.348
1727524140,6.546,9.352
1727524740,6.439,9.374
1727525340,6.352,9.408
1727525940,6.283,9.417
1727526540,6.186,9.446
1727527140,6.088,9.477
1727527740,6.049,9.483
1727528340,5.981,9.496
1727528940,5.883,9.52
1727529540,5.785,9.552
1727530140,5.706,9.594
1727530740,5.647,9.625
1727531340,5.568,9.68
1727531940,5.509,9.718
1727532540,5.43,9.759
1727533140,5.35,9.806
1727533740,5.271,9.857
1727534340,5.221,9.898
1727534940,5.192,9.92
1727535540,5.132,9.973
1727536140,5.082,10.008
1727536740,5.042,10.044
1727537340,5.012,10.091
1727537940,5.072,10.18
1727538540,5.202,10.213
1727539140,5.261,10.268
1727539740,5.37,10.298
1727540340,5.519,10.32
1727540940,5.686,10.328
1727541540,5.893,10.338
1727542140,6.069,10.344
1727542740,6.264,10.333
1727543340,6.497,10.35
1727543940,6.749,10.339
1727544540,6.971,10.298
1727545140,7.22,10.285
1727545740,7.478,10.297
1727546340,7.773,10.274
1727546940,8.066,10.223
1727547540,8.264,10.18
1727548140,8.574,10.163
1727548740,8.807,10.133
1727549340,9.077,10.053
1727549940,9.345,9.999
1727550540,9.613,9.937
1727551140,9.861,9.959
1727551740,10.163,9.86
1727552340,10.336,9.774
1727552940,10.545,9.759
1727553540,10.78,9.678
1727554140,10.988,9.634
1727554740,11.222,9.611
1727555340,11.429,9.531
1727555940,11.608,9.488
1727556540,11.76,9.426
1727557140,11.929,9.408
1727557740,12.071,9.333
1727558340,12.169,9.267
1727558940,12.249,9.175
1727559540,12.338,9.044
1727560140,12.4,8.947
1727560740,12.479,8.888
1727561340,12.541,8.83
1727561940,12.603,8.784
1727562540,12.682,8.735
1727563140,12.753,8.667
1727563740,12.735,8.577
1727564340,12.691,8.507
1727564940,12.691,8.472
1727565540,12.709,8.431
1727566140,12.718,8.411
1727566740,12.7,8.403
1727567340,12.718,8.37
1727567940,12.718,8.337
1727568540,12.691,8.327
1727569140,12.718,8.303
1727569740,12.7,8.267
1727570340,12.673,8.26
1727570940,12.621,8.227
1727571540,12.576,8.203
1727572140,12.497,8.196
1727572740,12.444,8.148
1727573340,12.346,8.141
1727573940,12.293,8.12
1727574540,12.187,8.112
1727575140,12.08,8.096
1727575740,11.991,8.102
1727576340,11.893,8.103
1727576940,11.786,8.11
1727577540,11.67,8.137
1727578140,11.581,8.14
1727578740,11.491,8.165
1727579340,11.402,8.164
1727579940,11.303,8.186
1727580540,11.213,8.201
1727581140,11.114,8.228
1727581740,11.006,8.251
1727582340,10.916,8.268
1727582940,10.78,8.309
1727583540,10.699,8.319
1727584140,10.572,8.339
1727584740,10.463,8.376
1727585340,10.327,8.391
1727585940,10.236,8.422
1727586540,10.108,8.451
1727587140,9.962,8.484
1727587740,9.861,8.501
1727588340,9.723,8.537
1727588940,9.604,8.558
1727589540,9.475,8.591
1727590140,9.382,8.611
1727590740,9.262,8.628
1727591340,9.151,8.662
1727591940,9.058,8.693
1727592540,8.984,8.709
1727593140,8.882,8.72
1727593740,8.798,8.736
1727594340,8.714,8.771
1727594940,8.639,8.785
1727595540,8.545,8.813
1727596140,8.471,8.816
1727596740,8.386,8.848
1727597340,8.283,8.879
1727597940,8.179,8.907
1727598540,8.123,8.904
1727599140,8.009,8.921
1727599740,7.924,8.959
1727600340,7.858,8.959
1727600940,7.763,8.989
1727601540,7.687,9.015
1727602140,7.602,9.033
1727602740,7.535,9.051
1727603340,7.469,9.068
1727603940,7.392,9.089
1727604540,7.297,9.12
1727605140,7.239,9.119
1727605740,7.172,9.142
1727606340,7.067,9.166
1727606940,6.999,9.171
1727607540,6.922,9.208
1727608140,6.816,9.237
1727608740,6.768,9.253
1727609340,6.681,9.261
1727609940,6.594,9.293
1727610540,6.536,9.297
1727611140,6.458,9.326
1727611740,6.381,9.339
1727612340,6.303,9.354
1727612940,6.245,9.379
1727613540,6.186,9.394
1727614140,6.127,9.411
1727614740,6.049,9.436
1727615340,5.981,9.44
1727615940,5.932,9.473
1727616540,5.853,9.496
1727617140,5.804,9.523
1727617740,5.755,9.577
1727618340,5.716,9.646
1727618940,5.696,9.683
1727619540,5.647,9.726
1727620140,5.627,9.76
1727620740,5.588,9.81
1727621340,5.578,9.843
1727621940,5.558,9.862
1727622540,5.538,9.906
1727623140,5.528,9.928
1727623740,5.548,9.978
1727624340,5.627,10.05
1727624940,5.735,10.099
1727625540,5.853,10.112
1727626140,6.02,10.119
1727626740,6.157,10.15
1727627340,6.342,10.152
1727627940,6.555,10.178
1727628540,6.816,10.159
1727629140,7.067,10.124
1727629740,7.316,10.152
1727630340,7.611,10.106
1727630940,7.849,10.067
1727631540,8.057,10.075
1727632140,8.33,10.072
1727632740,8.602,10.078
1727633340,8.863,9.999
1727633940,9.049,9.994
1727634540,9.308,9.958
1727635140,9.539,9.922
1727635740,9.769,9.871
1727636340,10.016,9.83
1727636940,10.199,9.781
1727637540,10.472,9.76
1727638140,10.699,9.712
1727638740,10.916,9.618
1727639340,11.078,9.589
1727639940,11.321,9.513
1727640540,11.509,9.487
1727641140,11.679,9.468
1727641740,11.893,9.383
1727642340,12.062,9.326
1727642940,12.169,9.288
1727643540,12.302,9.268
1727644140,12.391,9.238
1727644740,12.515,9.19
1727645340,12.603,9.094
1727645940,12.673,9.054
1727646540,12.691,9.014
1727647140,12.726,8.869
1727647740,12.735,8.786
1727648340,12.753,8.725
1727648940,12.735,8.687
1727649540,12.7,8.605
1727650140,12.621,8.525
1727650740,12.576,8.486
1727651340,12.532,8.454
1727651940,12.515,8.418
1727652540,12.515,8.394
1727653140,12.47,8.39
1727653740,12.47,8.354
1727654340,12.461,8.332
1727654940,12.444,8.302
1727655540,12.391,8.284
1727656140,12.346,8.265
1727656740,12.276,8.243
1727657340,12.222,8.224
1727657940,12.125,8.198
1727658540,12.098,8.154
1727659140,11.991,8.143
1727659740,11.911,8.131
1727660340,11.822,8.118
1727660940,11.724,8.096
1727661540,11.652,8.108
1727662140,11.527,8.114
1727662740,11.465,8.125
1727663340,11.393,8.124
1727663940,11.312,8.14
1727664540,11.267,8.134
1727665140,11.195,8.155
1727665740,11.132,8.176
1727666340,11.051,8.189
1727666940,10.997,8.201
1727667540,10.889,8.229
1727668140,10.844,8.233
1727668740,10.717,8.271
1727669340,10.645,8.288
1727669940,10.536,8.306
1727670540,10.481,8.307
1727671140,10.372,8.343
1727671740,10.281,8.357
1727672340,10.199,8.382
1727672940,10.099,8.396
1727673540,10.007,8.418
1727674140,9.925,8.438
1727674740,9.842,8.48
1727675340,9.723,8.507
1727675940,9.622,8.539
1727676540,9.539,8.558
1727677140,9.475,8.568
1727677740,9.392,8.598
1727678340,9.281,8.628
1727678940,9.197,8.636
1727679540,9.132,8.664
1727680140,9.04,8.692
1727680740,8.947,8.717
1727681340,8.835,8.744
1727681940,8.751,8.756
1727682540,8.667,8.774
1727683140,8.592,8.788
1727683740,8.461,8.821
1727684340,8.367,8.84
1727684940,8.292,8.885
1727685540,8.179,8.898
1727686140,8.104,8.908
1727686740,7.981,8.96
1727687340,7.905,8.985
1727687940,7.811,9.01
1727688540,7.735,9.018
1727689140,7.649,9.034
1727689740,7.583,9.051
1727690340,7.507,9.074
1727690940,7.402,9.113
1727691540,7.364,9.112
1727692140,7.268,9.142
1727692740,7.182,9.158
1727693340,7.086,9.191
1727693940,6.99,9.21
1727694540,6.913,9.232
1727695140,6.826,9.261
1727695740,6.759,9.266
1727696340,6.662,9.297
1727696940,6.575,9.32
1727697540,6.488,9.355
1727698140,6.381,9.38
1727698740,6.342,9.39
1727699340,6.206,9.423
1727699940,6.147,9.444
1727700540,6.049,9.47
1727701140,5.942,9.488
1727701740,5.843,9.53
1727702340,5.755,9.56
1727702940,5.666,9.594
1727703540,5.568,9.648
1727704140,5.509,9.677
1727704740,5.449,9.72
1727705340,5.36,9.767
1727705940,5.311,9.804
1727706540,5.231,9.865
1727707140,5.152,9.911
1727707740,5.092,9.942
1727708340,5.032,9.992
1727708940,4.982,10.031
1727709540,4.923,10.077
1727710140,4.873,10.123
1727710740,4.913,10.193
1727711340,4.962,10.285
1727711940,5.052,10.341
1727712540,5.102,10.395
1727713140,5.211,10.417
1727713740,5.301,10.453
1727714340,5.439,10.451
1727714940,5.558,10.464
1727715540,5.745,10.458
1727716140,5.942,10.467
1727716740,6.108,10.464
1727717340,6.274,10.475
1727717940,6.458,10.462
1727718540,6.681,10.456
1727719140,6.874,10.471
1727719740,7.105,10.407
1727720340,7.278,10.399
1727720940,7.507,10.373
1727721540,7.668,10.356
1727722140,7.887,10.274
1727722740,8.104,10.255
1727723340,8.264,10.215
1727723940,8.452,10.214
1727724540,8.639,10.187
1727725140,8.788,10.099
1727725740,8.928,10.075
1727726340,9.105,10.005
1727726940,9.262,9.972
1727727540,9.428,9.946
1727728140,9.558,9.89
1727728740,9.668,9.84
1727729340,9.769,9.805
1727729940,9.824,9.77
1727730540,9.888,9.739
1727731140,9.962,9.661
1727731740,9.962,9.609
1727732340,9.952,9.517
1727732940,9.98,9.468
1727733540,9.998,9.419
1727734140,9.98,9.377
1727734740,9.989,9.345
1727735340,9.98,9.291
1727735940,9.925,9.239
1727736540,9.833,9.2
1727737140,9.778,9.165
1727737740,9.751,9.154
1727738340,9.714,9.159
1727738940,9.705,9.162
1727739540,9.705,9.155
1727740140,9.686,9.156
1727740740,9.659,9.132
1727741340,9.622,9.097
1727741940,9.567,9.088
1727742540,9.493,9.062
1727743140,9.419,9.058
1727743740,9.318,9.037
1727744340,9.188,9.03
1727744940,9.123,8.987
1727745540,8.965,8.972
1727746140,8.844,8.953
1727746740,8.714,8.955
1727747340,8.611,8.956
1727747940,8.48,8.965
1727748540,8.405,8.961
1727749140,8.292,8.984
1727749740,8.198,9.002
1727750340,8.123,8.996
1727750940,8.028,9.018
1727751540,7.924,9.04
1727752140,7.83,9.052
1727752740,7.754,9.07
1727753340,7.659,9.107
1727753940,7.545,9.132
1727754540,7.497,9.122
1727755140,7.364,9.167
1727755740,7.268,9.189
1727756340,7.153,9.227
1727756940,7.057,9.243
1727757540,6.913,9.279
1727758140,6.816,9.31
1727758740,6.681,9.346
1727759340,6.575,9.364
1727759940,6.458,9.399
1727760540,6.342,9.431
1727761140,6.245,9.451
1727761740,6.118,9.49
1727762340,5.991,9.528
1727762940,5.893,9.541
1727763540,5.804,9.574
1727764140,5.726,9.589
1727764740,5.637,9.638
1727765340,5.548,9.638
1727765940,5.479,9.649
1727766540,5.39,9.68
1727767140,5.301,9.701
1727767740,5.202,9.732
1727768340,5.122,9.752
1727768940,4.982,9.787
1727769540,4.903,9.811
1727770140,4.803,9.847
1727770740,4.752,9.846
1727771340,4.642,9.885
1727771940,4.572,9.906
1727772540,4.471,9.935
1727773140,4.36,9.949
1727773740,4.289,9.964
1727774340,4.219,9.984
1727774940,4.148,10.023
1727775540,4.066,10.028
1727776140,3.995,10.052
1727776740,3.934,10.067
1727777340,3.873,10.081
1727777940,3.791,10.104
1727778540,3.689,10.146
1727779140,3.607,10.158
1727779740,3.556,10.184
1727780340,3.484,10.196
1727780940,3.402,10.22
1727781540,3.33,10.232
1727782140,3.278,10.243
1727782740,3.196,10.277
1727783340,3.123,10.298
1727783940,3.071,10.312
1727784540,3.009,10.336
1727785140,2.926,10.352
1727785740,2.843,10.375
1727786340,2.781,10.392
1727786940,2.739,10.405
1727787540,2.697,10.428
1727788140,2.614,10.439
1727788740,2.551,10.46
1727789340,2.467,10.489
1727789940,2.415,10.519
1727790540,2.33,10.572
1727791140,2.309,10.582
1727791740,2.236,10.645
1727792340,2.215,10.681
1727792940,2.183,10.711
1727793540,2.13,10.757
1727794140,2.077,10.813
1727794740,2.067,10.88
1727795340,2.109,10.911
1727795940,2.088,10.949
1727796540,2.077,10.992
1727797140,2.141,11.031
1727797740,2.183,11.062
1727798340,2.267,11.1
1727798940,2.383,11.12
1727799540,2.54,11.148
1727800140,2.728,11.129
1727800740,2.885,11.149
1727801340,3.103,11.125
1727801940,3.309,11.103
1727802540,3.505,11.118
1727803140,3.73,11.071
1727803740,3.944,11.041
1727804340,4.168,11.018
1727804940,4.421,10.997
1727805540,4.632,10.979
1727806140,4.853,10.918
1727806740,5.042,10.886
1727807340,5.291,10.848
1727807940,5.519,10.799
1727808540,5.745,10.752
1727809140,6,10.717
1727809740,6.196,10.671
1727810340,6.371,10.623
1727810940,6.585,10.586
1727811540,6.759,10.518
1727812140,6.874,10.481
1727812740,7.028,10.407
1727813340,7.163,10.361
1727813940,7.297,10.34
1727814540,7.469,10.294
1727815140,7.602,10.285
1727815740,7.83,10.221
1727816340,8.009,10.205
1727816940,8.217,10.128
1727817540,8.311,10.021
1727818140,8.405,9.971
1727818740,8.508,9.918
1727819340,8.602,9.856
1727819940,8.648,9.8
1727820540,8.742,9.721
1727821140,8.807,9.668
1727821740,8.919,9.586
1727822340,8.947,9.528
1727822940,8.965,9.479
1727823540,8.975,9.44
1727824140,9.04,9.405
1727824740,9.058,9.384
1727825340,9.16,9.326
1727825940,9.169,9.305
1727826540,9.197,9.255
1727827140,9.234,9.205
1727827740,9.234,9.171
1727828340,9.234,9.131
1727828940,9.216,9.107
1727829540,9.188,9.065
1727830140,9.188,9.021
1727830740,9.123,8.997
1727831340,9.077,8.954
1727831940,9.002,8.938
1727832540,8.919,8.919
1727833140,8.854,8.898
1727833740,8.751,8.888
1727834340,8.676,8.867
1727834940,8.611,8.878
1727835540,8.545,8.867
1727836140,8.452,8.882
1727836740,8.386,8.891
1727837340,8.302,8.904
1727837940,8.236,8.909
1727838540,8.151,8.926
1727839140,8.066,8.94
1727839740,8,8.947
1727840340,7.905,8.972
1727840940,7.83,8.993
1727841540,7.716,9.016
1727842140,7.649,9.04
1727842740,7.526,9.059
1727843340,7.43,9.079
1727843940,7.335,9.101
1727844540,7.211,9.134
1727845140,7.124,9.153
1727845740,7.019,9.194
1727846340,6.922,9.212
1727846940,6.816,9.25
1727847540,6.72,9.262
1727848140,6.633,9.282
1727848740,6.565,9.294
1727849340,6.449,9.329
1727849940,6.381,9.348
1727850540,6.293,9.37
1727851140,6.225,9.385
1727851740,6.147,9.406
1727852340,6.079,9.415
1727852940,6,9.439
1727853540,5.922,9.451
1727854140,5.853,9.481
1727854740,5.785,9.49
1727855340,5.726,9.497
1727855940,5.627,9.533
1727856540,5.568,9.546
1727857140,5.489,9.565
1727857740,5.42,9.578
1727858340,5.34,9.613
1727858940,5.281,9.627
1727859540,5.221,9.646
1727860140,5.152,9.659
1727860740,5.112,9.677
1727861340,5.012,9.695
1727861940,4.972,9.695
1727862540,4.903,9.716
1727863140,4.853,9.729
1727863740,4.793,9.742
1727864340,4.722,9.768
1727864940,4.662,9.794
1727865540,4.632,9.797
1727866140,4.572,9.815
1727866740,4.542,9.822
1727867340,4.501,9.831
1727867940,4.471,9.833
1727868540,4.441,9.851
1727869140,4.39,9.864
1727869740,4.37,9.867
1727870340,4.35,9.868
1727870940,4.299,9.884
1727871540,4.229,9.92
1727872140,4.198,9.917
1727872740,4.168,9.933
1727873340,4.127,9.934
1727873940,4.087,9.946
1727874540,4.056,9.948
1727875140,3.985,9.974
1727875740,3.975,9.986
1727876340,3.934,10.02
1727876940,3.914,10.05
1727877540,3.924,10.086
1727878140,3.904,10.137
1727878740,3.944,10.171
1727879340,3.955,10.24
1727879940,3.955,10.288
1727880540,3.965,10.312
1727881140,3.934,10.363
1727881740,3.944,10.376
1727882340,3.944,10.419
1727882940,3.975,10.456
1727883540,4.026,10.516
1727884140,4.168,10.555
1727884740,4.269,10.603
1727885340,4.411,10.629
1727885940,4.552,10.641
1727886540,4.662,10.643
1727887140,4.803,10.645
1727887740,4.913,10.636
1727888340,5.012,10.604
1727888940,5.142,10.581
1727889540,5.291,10.576
1727890140,5.469,10.566
1727890740,5.686,10.564
1727891340,5.932,10.574
1727891940,6.196,10.548
1727892540,6.4,10.489
1727893140,6.614,10.479
1727893740,6.845,10.442
1727894340,7.095,10.4
1727894940,7.316,10.358
1727895540,7.592,10.314
1727896140,7.801,10.262
1727896740,8.028,10.218
1727897340,8.273,10.196
1727897940,8.499,10.065
1727898540,8.676,10.065
1727899140,8.872,9.985
1727899740,9.021,9.947
1727900340,9.253,9.913
1727900940,9.401,9.868
1727901540,9.585,9.817
1727902140,9.751,9.782
1727902740,9.916,9.721
1727903340,9.989,9.657
1727903940,10.071,9.566
1727904540,10.199,9.555
1727905140,10.336,9.487
1727905740,10.427,9.448
1727906340,10.481,9.409
1727906940,10.572,9.334
1727907540,10.627,9.292
1727908140,10.645,9.217
1727908740,10.645,9.13
1727909340,10.599,9.082
1727909940,10.617,9.022
1727910540,10.608,8.986
1727911140,10.617,8.959
1727911740,10.599,8.958
1727912340,10.581,8.929
1727912940,10.554,8.93
1727913540,10.518,8.91
1727914140,10.527,8.871
1727914740,10.481,8.837
1727915340,10.427,8.813
1727915940,10.381,8.765
1727916540,10.309,8.726
1727917140,10.245,8.681
1727917740,10.163,8.651
1727918340,10.08,8.621
1727918940,9.998,8.593
1727919540,9.925,8.572
1727920140,9.815,8.571
1727920740,9.714,8.564
1727921340,9.622,8.575
1727921940,9.53,8.58
1727922540,9.475,8.575
1727923140,9.373,8.596
1727923740,9.308,8.596
1727924340,9.225,8.616
1727924940,9.142,8.634
1727925540,9.077,8.655
1727926140,8.965,8.669
1727926740,8.9,8.684
1727927340,8.77,8.724
1727927940,8.695,8.734
1727928540,8.592,8.755
1727929140,8.452,8.78
1727929740,8.349,8.807
1727930340,8.217,8.842
1727930940,8.085,8.892
1727931540,8,8.889
1727932140,7.858,8.937
1727932740,7.763,8.947
1727933340,7.621,9
1727933940,7.535,9.018
1727934540,7.421,9.043
1727935140,7.287,9.091
1727935740,7.211,9.103
1727936340,7.115,9.128
1727936940,6.98,9.163
1727937540,6.884,9.195
1727938140,6.807,9.199
1727938740,6.652,9.248
1727939340,6.565,9.267
1727939940,6.478,9.3
1727940540,6.371,9.314
1727941140,6.293,9.335
1727941740,6.196,9.373
1727942340,6.118,9.383
1727942940,6,9.412
1727943540,5.912,9.435
1727944140,5.824,9.47
1727944740,5.745,9.492
